,movieCd,movieNm,star_score,star_user_count
1583,20112933.0,비기너스,9.12,8
1584,20119927.0,사랑을 카피하다,0.0,0
1585,20119770.0,세상의 모든 계절,8.67,4
1586,20110986.0,양과자점 코안도르,6.47,19
1587,20110089.0,허블 3D,9.35,17
1588,20140524.0,툼스톤,5.13,15
1589,20112314.0,비우티풀,9.6,10
1590,20113473.0,진짜로 일어날지도 몰라 기적,7.62,13
1591,20119555.0,슈퍼쇼3 3D,9.57,113
1592,20110903.0,헤어드레서,10.0,3
1593,20119486.0,서유기 리턴즈,8.76,186
1594,20110601.0,플레이,9.65,43
1595,20101279.0,코파카바나,10.0,3
1596,20110607.0,트루맛쇼,8.53,125
1597,20110900.0,사라의 열쇠,8.69,13
1598,20111533.0,극장판 메이저 : 우정의 강속구,9.35,80
1599,20119397.0,2010 빅뱅라이브콘서트 BIGSHOW 3D,9.59,213
1600,20119129.0,윈터스 본,4.92,12
1601,20119836.0,고양이 춤,9.66,180
1602,20101232.0,"혜화, 동",9.67,12
1603,20101242.0,무산일기,9.62,38
1604,20112541.0,씨민과 나데르의 별거,9.0,3
1605,20119501.0,최후의 툰드라-극장판,9.08,26
1606,20113151.0,모차르트 락 오페라,10.0,9
1607,20110913.0,타이페이 카페 스토리,9.89,9
1608,20124034.0,도둑들,8.67,704
1609,20136800.0,넛잡: 땅콩 도둑들,8.94,405
1610,20124079.0,"광해, 왕이 된 남자",9.79,278
1611,20148493.0,어벤져스: 에이지 오브 울트론,9.52,2891
1612,20124721.0,어벤져스,9.44,1261
1613,20124054.0,늑대소년,9.28,1168
1614,20124067.0,바람과 함께 사라지다,9.54,128
1615,20126077.0,어메이징 스파이더맨,7.86,1066
1616,20113557.0,범죄와의 전쟁: 나쁜놈들 전성시대,9.31,227
1617,20113554.0,내 아내의 모든 것,9.13,128
1618,20124062.0,연가시,7.8,1081
1619,20124074.0,건축학개론,9.01,571
1620,20113535.0,부러진 화살,8.74,291
1621,20113885.0,맨 인 블랙 3,9.56,306
1622,20088506.0,26년,5.89,15813
1623,20124075.0,내가 살인범이다,9.04,875
1624,20126469.0,브레이킹 던 part2,9.48,1158
1625,20113533.0,후궁 : 제왕의 첩,7.3,168
1626,20125048.0,호빗: 뜻밖의 여정,9.72,1080
1627,20124050.0,화차,7.7,10
1628,20125920.0,이웃사람,9.49,299
1629,20113461.0,007 스카이폴,9.13,238
1630,20112134.0,배틀쉽,8.98,428
1631,20154141.0,스타워즈: 깨어난 포스,9.0,614
1632,20124936.0,나의 PS 파트너 ,8.79,480
1633,20124399.0,반창꼬,9.15,773
1634,20113916.0,러브픽션,9.45,173
1635,20126667.0,아이스 에이지 4: 대륙 이동설,9.63,171
1636,20124063.0,공모자들,9.59,113
1637,20110249.0,하울링,3.24,51
1638,20124057.0,용의자X,9.93,199
1639,20124065.0,차형사,9.1,250
1640,20124066.0,은교,8.33,209
1641,20124400.0,간첩,9.57,72
1642,20124032.0,간기남,8.81,81
1643,20127634.0,메리다와 마법의 숲,8.82,60
1644,20125647.0,토탈 리콜,9.59,66
1645,20124049.0,R2B: 리턴투베이스,8.98,749
1646,20124064.0,돈의 맛,7.2,182
1647,20113886.0,회사원,9.62,192
1648,20126409.0,본 레거시,9.22,330
1649,20128687.0,가문의 영광5 - 가문의 귀환,8.37,837
1650,20124051.0,시체가 돌아왔다,8.56,145
1651,20113671.0,원더풀 라디오,9.01,261
1652,20124348.0,돈 크라이 마미,7.92,1398
1653,20125086.0,프로메테우스,9.14,224
1654,20113887.0,점쟁이들,9.29,73
1655,20124096.0,디스 민즈 워,9.28,29
1656,20124629.0,존 카터: 바숨 전쟁의 서막 ,8.55,117
1657,20124080.0,나는 왕이로소이다,7.62,93
1658,20113745.0,스노우 화이트 앤 더 헌츠맨,9.2,271
1659,20129388.0,주먹왕 랄프,9.12,229
1660,20113532.0,미쓰GO,8.01,142
1661,20124127.0,헝거게임: 판엠의 불꽃,9.46,409
1662,20124934.0,피에타,9.4,75
1663,20124420.0,맨 온 렛지,8.91,45
1664,20129368.0,파파로티,9.28,682
1665,20125866.0,다크 섀도우,9.5,171
1666,20128270.0,루퍼,9.9,43
1667,20127306.0,명탐정 코난: 11번째 스트라이커,9.81,813
1668,20124055.0,아부의 왕,8.19,91
1669,20124946.0,락아웃: 익스트림미션,7.98,45
1670,20110882.0,밀레니엄 : 여자를 증오한 남자들,9.02,66
1671,20125916.0,두 개의 달,7.54,123
1672,20124666.0,크로니클,9.06,84
1673,20101069.0,데블,8.04,50
1674,20126686.0,미드나잇 인 파리,9.27,55
1675,20125338.0,링컨: 뱀파이어 헌터,9.33,55
1676,20125406.0,음치 클리닉 ,8.07,619
1677,20127494.0,늑대아이,9.83,134
1678,20127546.0,남영동1985,6.83,1072
1679,20158242.0,무서운 이야기 3 : 화성에서 온 소녀,7.48,175
1680,20136058.0,무서운 이야기 2,8.75,746
1681,20128247.0,극장판 포켓몬스터 베스트위시「큐레무 VS 성검사 케르디오」,9.21,293
1682,20127108.0,모모와 다락방의 수상한 요괴들,9.0,130
1683,20127887.0,빌리와 용감한 녀석들 3D,10.0,16
1684,20113889.0,로렉스,9.22,65
1685,20129626.0,위험한 관계,8.06,98
1686,20124021.0,더 그레이,10.0,2
1687,20113472.0,우리는 동물원을 샀다,9.29,49
1688,20123217.0,극장판 포켓몬스터 베스트위시「메로엣타의 반짝반짝 음악회」,9.83,15
1689,20125427.0,짱구는 못말려 극장판: 태풍을 부르는 황금스파이 대작전,9.23,194
1690,20111774.0,가비,8.88,139
1691,20156749.0,19곰 테드 2,9.04,85
1692,20129166.0,19곰 테드,10.0,22
1693,20126388.0,잠베지아: 신비한 나무섬의 비밀,8.04,77
1694,20124874.0,서약,10.0,1
1695,20124070.0,강철대오:구국의 철가방,8.79,155
1696,20126566.0,캐빈 인 더 우즈,8.63,43
1697,20113391.0,나는 공무원이다,9.15,66
1698,20126089.0,자칼이 온다,8.76,1681
1699,20129092.0,테드: 황금도시 파이티티를 찾아서,10.0,17
1700,20113811.0,코알라 키드 : 영웅의 탄생,9.62,256
1701,20112561.0,원 데이,8.7,399
1702,20127266.0,극장판 도라에몽: 진구와 기적의 섬 애니멀 어드벤처,9.24,62
1703,20124449.0,세이프 하우스,9.66,29
1704,20113652.0,다크아워,7.66,67
1705,20113821.0,더 레이븐,8.59,46
1706,20129790.0,아르고,8.98,79
1707,20124609.0,액트 오브 밸러: 최정예 특수부대 ,9.39,124
1708,20125646.0,사다코 3D : 죽음의 동영상,8.19,223
1709,20126745.0,리미트리스,8.94,162
1710,20131206.0,아티스트 봉만대,8.7,268
1711,20122192.0,극장판 파워레인저: 캡틴포스 VS 미라클포스 199 히어로 대결전 ,9.1,212
1712,20124058.0,5백만불의 사나이,6.74,257
1713,20068590.0,인류멸망 보고서,7.15,433
1714,20128271.0,577 프로젝트,8.33,63
1715,20113883.0,초한지 - 천하대전,8.55,42
1716,20120430.0,철가방 우수氏,9.46,388
1717,20127086.0,락 오브 에이지,9.29,44
1718,20125907.0,콜드 라잇 오브 데이,9.24,34
1719,20124134.0,팅커 테일러 솔저 스파이,9.28,109
1720,20151201.0,레전드 오브 래빗: 불의 전설,6.42,65
1721,20113982.0,레전드 오브 래빗,6.2,104
1722,20125806.0,극장판 썬더일레븐GO : 궁극의 우정 그리폰,9.48,176
1723,20120021.0,조조-황제의 반란,10.0,22
1724,20112443.0,두 개의 문,4.58,561
1725,20120362.0,나우이즈굿 ,9.23,75
1726,20113881.0,하이힐을 신고 달리는 여자,8.4,25
1727,20129407.0,로우리스: 나쁜 영웅들,10.0,20
1728,20129260.0,우리도 사랑일까,8.0,3
1729,20124551.0,휴고,8.97,117
1730,20124738.0,돌아온 파워레인저 미라클포스,8.86,35
1731,20126410.0,헤이와이어,5.51,41
1732,20120421.0,살인소설,8.85,102
1733,20113981.0,디센던트,9.0,19
1734,20124873.0,콘트라밴드,9.57,7
1735,20150741.0,인시디어스 3,8.63,181
1736,20135657.0,인시디어스: 두번째 집,8.69,231
1737,20124011.0,빅 미라클,9.1,20
1738,20124061.0,두 번의 결혼식과 한 번의 장례식,8.67,87
1739,20126617.0,더 씽,8.25,96
1740,20128272.0,레드라이트,7.6,11
1741,20120661.0,저지드레드 3D,7.13,135
1742,20124726.0,스탠리의 도시락 ,9.53,19
1743,20120942.0,밀림의 왕자 레오2,8.38,30
1744,20125126.0,킹메이커,9.06,18
1745,20113486.0,케빈에 대하여,8.33,9
1746,20152781.0,배트맨 대 슈퍼맨: 저스티스의 시작,8.47,1139
1747,20144324.0,스페이스 독 2,10.0,7
1748,20124939.0,스페이스 독,5.33,3
1749,20113201.0,하트 브레이커,9.06,18
1750,20129146.0,인피니트 콘서트 세컨드 인베이전 에볼루션 더 무비 3D,0.0,544
1751,20112808.0,말하는 건축가,9.0,16
1752,20121628.0,더 스토리: 세상에 숨겨진 사랑,9.5,27
1753,20111416.0,두레소리,9.44,37
1754,20128588.0,"그 시절, 우리가 좋아했던 소녀",9.94,42
1755,20124917.0,복숭아나무,8.59,311
1756,20125106.0,코난: 암흑의 시대,7.84,129
1757,20126408.0,시작은 키스!,8.3,12
1758,20124350.0,다른나라에서,8.9,21
1759,20125346.0,벨 아미,8.25,21
1760,20121281.0,내 인생의 마지막 변화구 ,8.84,53
1761,20125649.0,데인저러스 메소드,9.0,45
1762,20127706.0,매직 마이크,9.67,19
1763,20120943.0,아워 이디엇 브라더 ,8.72,133
1764,20125486.0,머신건 프리처,9.35,74
1765,20124023.0,원 포 더 머니,8.89,19
1766,20124552.0,밀림의 왕자 레오: 세상을 바꾸는 용기,8.0,10
1767,20122101.0,아무르,9.17,50
1768,20113481.0,자전거 탄 소년,9.5,4
1769,20126506.0,폭풍의 언덕,7.71,24
1770,20128746.0,서칭 포 슈가맨,0.0,5
1771,20121244.0,코드네임 제로니모,7.15,115
1772,20124530.0,지상의 별처럼,9.63,34
1773,20121550.0,개들의 전쟁,9.15,144
1774,20125467.0,레이드 : 첫번째 습격,8.45,67
1775,20128306.0,피나,9.71,8
1776,20128707.0,웨딩스캔들,0.0,16
1777,20129446.0,사랑의 침묵 ,0.0,2
1778,20128549.0,대학살의 신,9.5,7
1779,20120127.0,파괴자들,6.87,56
1780,20100752.0,달팽이의 별,8.82,11
1781,20124186.0,마릴린 먼로와 함께한 일주일,9.46,46
1782,20129089.0,한경직,0.0,26
1783,20125967.0,멜랑콜리아,9.31,28
1784,20124114.0,신과 인간,10.0,9
1785,20125306.0,런던 블러바드,7.2,5
1786,20125307.0,하늘이 보내준 딸,7.95,22
1787,20124872.0,비스트 앵콜 콘서트  3D,9.72,168
1788,20128530.0,아메리칸 파이: 19금 동창회,10.0,5
1789,20126026.0,블루 발렌타인,9.08,36
1790,20113501.0,치코와 리타,9.75,4
1791,20120541.0,MB의 추억,9.18,186
1792,20124098.0,원피스 3D : 밀짚모자 체이스,7.64,74
1793,20126010.0,파닥파닥,9.59,50
1794,20113822.0,원스 어게인,9.85,26
1795,20127406.0,내 슬픈 창녀들의 추억,7.73,11
1796,20129046.0,럼 다이어리,9.44,17
1797,20129227.0,익스트림 No.13,9.5,4
1798,20127726.0,시스터 ,9.67,5
1799,20124060.0,범죄소년,8.28,160
1800,20126446.0,해피 해피 브레드,7.83,8
1801,20125766.0,야곱 신부의 편지,10.0,4
1802,20120107.0,내가 고백을 하면,8.03,31
1803,20124933.0,황제펭귄 펭이와 솜이,9.5,9
1804,20121923.0,엔드 오브 왓치,9.12,30
1805,20125567.0,밤의 이야기,9.77,49
1806,20162042.0,아노말리사,7.22,36
1807,20128977.0,손오공: 돌원숭이의 탄생,0.0,1
1808,20121095.0,심플 라이프,9.54,67
1809,20113482.0,미래는 고양이처럼,9.0,3
1810,20113491.0,세 번째 사랑,9.0,1
1811,20127593.0,7번방의 선물,9.53,775
1812,20126674.0,설국열차,8.17,4350
1813,20126091.0,관상,9.51,1590
1814,20124083.0,베를린,8.83,1243
1815,20126672.0,은밀하게 위대하게,9.59,12901
1816,20134803.0,변호인,6.07,26722
1817,20136052.0,더 테러 라이브,7.62,2063
1818,20122783.0,감시자들,8.35,1101
1819,20122122.0,월드 워 Z,9.29,1007
1820,20124401.0,신세계,8.99,585
1821,20124935.0,박수건달,8.97,826
1822,20152871.0,스파이 브릿지,9.28,197
1823,20155010.0,슈퍼 스파이: 수상한 임무,9.64,25
1824,20124937.0,감기,7.83,2081
1825,20138355.0,토르: 다크 월드,9.47,719
1826,20136962.0,레드: 더 레전드,8.78,396
1827,20137044.0,친구 2,7.53,2152
1828,20135428.0,어바웃 타임,9.62,296
1829,20138881.0,나우 유 씨 미 : 마술사기단,9.38,388
1830,20159641.0,위대한 소원,8.9,336
1831,20134582.0,소원,9.45,2827
1832,20041524.0,극장판 포켓몬스터 AG - 아름다운 소원의 별 지라치,8.04,140
1833,20136961.0,퍼시픽 림,8.55,922
1834,20162941.0,컨저링 2,8.94,178
1835,20131381.0,컨저링,8.01,845
1836,20137961.0,맨 오브 스틸,9.33,971
1837,20124938.0,용의자,9.28,931
1838,20134267.0,호빗: 스마우그의 폐허,9.72,1017
1839,20128690.0,연애의 온도,8.62,451
1840,20113972.0,지.아이.조 2,8.78,597
1841,20135221.0,분노의 질주: 더 맥시멈,9.68,521
1842,20134123.0,집으로 가는 길,7.49,1179
1843,20125333.0,전설의 주먹,8.29,638
1844,20123329.0,스타트렉 다크니스,9.41,648
1845,20128386.0,라이프 오브 파이,9.19,258
1846,20134181.0,오블리비언,9.3,446
1847,20123387.0,다이하드: 굿 데이 투 다이,8.5,392
1848,20126671.0,런닝맨,9.17,798
1849,20124082.0,미스터 고,8.52,5625
1850,20123381.0,깡철이,9.07,676
1851,20137811.0,엘리시움,9.01,405
1852,20129114.0,더 웹툰: 예고살인,8.61,477
1853,20135241.0,웜 바디스,9.53,876
1854,20120426.0,고령화 가족,8.82,307
1855,20138544.0,헝거게임: 캣칭 파이어,9.15,521
1856,20137121.0,더 울버린,7.75,630
1857,20138202.0,에픽 : 숲속의 전설 ,8.62,880
1858,20123641.0,잭 더 자이언트 킬러,9.46,145
1859,20135362.0,크루즈 패밀리,9.54,336
1860,20123681.0,뽀로로 극장판 슈퍼썰매 대모험,9.01,154
1861,20124402.0,열한시,8.44,271
1862,20135001.0,몬스터 대학교,9.35,478
1863,20125990.0,남쪽으로 튀어,8.73,374
1864,20123333.0,잭 리처,9.14,231
1865,20134801.0,더 파이브,9.02,538
1866,20121861.0,더 임파서블,8.08,308
1867,20129588.0,섀도우 헌터스: 뼈의 도시,8.02,241
1868,20137815.0,화이트 하우스 다운,8.47,169
1869,20134407.0,사이코메트리,9.42,615
1870,20137562.0,퍼시 잭슨과 괴물의 바다,8.66,540
1871,20126087.0,남자사용설명서,8.9,1109
1872,20134984.0,다이노소어 어드벤처 3D,8.78,85
1873,20139981.0,캐치미,9.36,773
1874,20020011.0,캐치 미 이프 유 캔,8.29,15
1875,20134206.0,썬더와 마법저택,9.12,101
1876,20138223.0,노브레싱,9.11,2233
1877,20124024.0,클라우드 아틀라스,8.04,1329
1878,20110881.0,창수,9.45,476
1879,20058720.0,명탐정 코난 : 수평선상의 음모,9.19,549
1880,20122625.0,오즈 그레이트 앤드 파워풀,9.05,150
1881,20128691.0,미나문방구,7.62,3146
1882,20133924.0,빌리와 용감한 녀석들 2 ,8.68,199
1883,20135370.0,이스케이프 플랜,8.85,120
1884,20123421.0,눈의 여왕,9.22,179
1885,20143344.0,눈의 여왕 2: 트롤의 마법거울,8.16,114
1886,20123384.0,밤의 여왕,8.97,384
1887,20132821.0,캡틴 필립스,9.25,244
1888,20128747.0,분노의 윤리학,9.1,161
1889,20150461.0,스티브 잡스,8.03,118
1890,20139265.0,잡스,8.48,870
1891,20135427.0,세이빙 산타,8.51,301
1892,20136741.0,짱구는 못말려 극장판:태풍을 부르는 나와 우주의 프린세스,9.21,392
1893,20136138.0,송 포 유,9.38,342
1894,20134562.0,비포 미드나잇,9.57,205
1895,20122786.0,응징자,8.62,198
1896,20126583.0,마이 리틀 히어로,9.1,617
1897,20123644.0,해양경찰 마르코,9.19,133
1898,20137963.0,백악관 최후의 날,8.08,437
1899,20134603.0,로마 위드 러브,8.53,224
1900,20048799.0,명탐정 코난:은빛 날개의 마술사,9.14,1093
1901,20120428.0,톱스타,8.37,167
1902,20131246.0,엔더스 게임,9.12,1128
1903,20123821.0,더 자이언트,8.92,141
1904,20131630.0,히든 카드,8.59,59
1905,20120108.0,지슬 - 끝나지 않은 세월2,6.74,718
1906,20131541.0,블루 재스민,9.02,62
1907,20149831.0,더 퍼지 : 거리의 반란,6.95,124
1908,20139601.0,더 퍼지,5.64,755
1909,20133152.0,카운슬러,9.05,215
1910,20132824.0,리딕,8.97,167
1911,20132120.0,러시 : 더 라이벌,9.44,217
1912,20123484.0,실버라이닝 플레이북,9.36,670
1913,20134268.0,버틀러: 대통령의 집사,9.74,52
1914,20139383.0,극장판 도라에몽: 진구의 비밀도구 박물관,8.7,148
1915,20134124.0,배우는 배우다,9.39,1361
1916,20129262.0,제로 다크 서티,8.28,286
1917,20139826.0,마지막 4중주,9.32,22
1918,20134046.0,월터의 상상은 현실이 된다,9.16,243
1919,20138421.0,R.I.P.D. : 알.아이.피.디.,8.57,158
1920,20132261.0,로덴시아: 마법왕국의 전설,9.39,93
1921,20134983.0,원피스 극장판 Z,9.54,781
1922,20138141.0,더 콜,8.94,670
1923,20136662.0,뷰티풀 크리처스,9.43,291
1924,20126253.0,토토의 움직이는 숲,8.56,27
1925,20139263.0,쿵후팬더: 영웅의 탄생,7.02,1916
1926,20134144.0,화이트 고릴라,8.91,47
1927,20120381.0,피노키오: 당나귀 섬의 비밀,8.71,86
1928,20137041.0,우리 선희,8.81,62
1929,20120103.0,닥터,8.32,275
1930,20139141.0,토니 스토리: 깡통제국의 비밀,8.28,132
1931,20123422.0,라스트 스탠드,8.43,300
1932,20128079.0,정글번치 : 빙산으로의 귀환,7.97,37
1933,20136921.0,에반게리온: Q,9.14,900
1934,20135443.0,산타의 매직 크리스탈,8.28,25
1935,20135581.0,호프 스프링즈,8.59,45
1936,20135942.0,돌핀 : 꿈꾸는 다니엘의 용감한 모험,7.91,23
1937,20147848.0,꼬마영웅 경찰차 프로디2,9.33,15
1938,20136783.0,꼬마영웅 경찰차 프로디,8.9,21
1939,20126003.0,길위에서,9.38,16
1940,20134042.0,스카이포스 3D,8.81,124
1941,20139083.0,언어의 정원,9.21,837
1942,20131245.0,블랙 가스펠,9.49,229
1943,20133704.0,그렇게 아버지가 된다,8.93,43
1944,20127597.0,뜨거운 안녕,9.52,1456
1945,20132262.0,적인걸2 : 신도해왕의 비밀,8.97,138
1946,20130569.0,슈퍼윙스 3D,8.95,83
1947,20131001.0,프리버즈: 밍쿠와 찌아의 도시 대탈출,6.37,1783
1948,20134102.0,글래디에이터: 로마 영웅 탄생의 비밀 3D,6.71,83
1949,20098169.0,쥬라기 월드,9.26,899
1950,20134869.0,호스트,8.16,147
1951,20137082.0,스니치,9.33,30
1952,20133760.0,세이프 헤이븐,8.59,298
1953,20137422.0,폭풍우 치는 밤에: 비밀 친구,8.15,54
1954,20139723.0,사이드 이펙트,7.59,148
1955,20135369.0,저스틴,7.88,117
1956,20138201.0,극장판 썬더일레븐 GO VS 골판지 전사 W,8.33,150
1957,20139461.0,뫼비우스,6.52,420
1958,20121741.0,누구의 딸도 아닌 해원,8.88,57
1959,20123741.0,드래곤 헌터,7.31,147
1960,20138982.0,마스터 ,7.17,84
1961,20155740.0,아이돌 마스터 무비 : 빛의 저편으로!,7.25,320
1962,20138884.0,빅 웨딩,8.84,80
1963,20133881.0,러스트 앤 본,8.95,85
1964,20138712.0,꼭두각시,8.41,590
1965,20132807.0,어떤 시선,9.11,18
1966,20134244.0,극장판 나루토 질풍전: 로드 투 닌자,9.73,959
1967,20134645.0,머드 ,8.67,146
1968,20138350.0,쾌걸 조로리의 대대대대모험,1.57,710
1969,20135368.0,스파이크,9.23,43
1970,20134044.0,빅 픽처,8.92,51
1971,20122581.0,빨간머리 앤 : 그린게이블로 가는 길,9.66,64
1972,20131281.0,부에노스 아이레스에서 사랑에 빠질 확률,7.7,33
1973,20138226.0,우아한 거짓말,9.58,544
1974,20134222.0,알렉스 크로스,7.11,272
1975,20138272.0,프라미스드 랜드 ,9.05,44
1976,20135521.0,잉여들의 히치하이킹,9.38,79
1977,20134068.0,까밀 리와인드,8.91,43
1978,20131263.0,사이비,9.28,144
1979,20130421.0,플레이스 비욘드 더 파인즈,9.05,38
1980,20137585.0,천안함 프로젝트,2.04,6708
1981,20121455.0,아기기린 자라파,9.2,51
1982,20123603.0,플라이트,8.39,300
1983,20133603.0,다이애나,8.64,92
1984,20138222.0,완전 소중한 사랑,9.42,144
1985,20135837.0,꼬마마녀 요요와 네네,9.72,43
1986,20058701.0,러브레이스,8.16,150
1987,20134061.0,세상의 끝까지 21일,8.5,114
1988,20123221.0,부도리의 꿈 ,9.55,115
1989,20122223.0,홀리 모터스,7.77,74
1990,20159141.0,피치 퍼펙트: 언프리티 걸즈,9.18,125
1991,20137081.0,이별계약,8.47,55
1992,20139121.0,인 더 하우스,9.0,20
1993,20139081.0,타이치0 3D,7.33,434
1994,20122221.0,앤젤스 셰어: 천사를 위한 위스키,9.0,18
1995,20136782.0,월플라워,9.35,565
1996,20130482.0,잉투기,8.89,81
1997,20134621.0,터치 오브 라이트,9.22,254
1998,20120110.0,명왕성,8.84,260
1999,20130250.0,베이트,5.69,198
2000,20122229.0,로얄 어페어,8.43,114
2001,20132381.0,호비와 후후의 대모험: 무지개꽃을 구하라,7.89,18
2002,20132481.0,쇼를 사랑한 남자,7.21,47
2003,20122865.0,데드폴,7.76,50
2004,20129786.0,공정사회,8.77,138
2005,20134027.0,갬빗,8.14,124
2006,20132805.0,안녕?! 오케스트라,8.82,40
2007,20135278.0,피치 퍼펙트,8.5,328
2008,20134484.0,어느 예술가의 마지막 일주일,9.21,24
2009,20120801.0,48미터,9.73,447
2010,20132722.0,올 이즈 로스트,9.49,57
2011,20137061.0,사랑은 타이핑 중!,9.0,39
2012,20123004.0,새 구두를 사야해,8.94,17
2013,20137722.0,킥 애스 2 : 겁없는 녀석들,8.83,457
2014,20135907.0,브로큰 시티,8.5,30
2015,20138482.0,아유레디?,7.82,51
2016,20123521.0,콰르텟,9.27,255
2017,20134362.0,극장판 토리코 : 미식신의 스페셜메뉴,9.69,151
2018,20138882.0,코스모폴리스,8.62,48
2019,20133159.0,토마스와 친구들: 블루마운틴 미스터리,7.26,19
2020,20122232.0,세션 : 이 남자가 사랑하는 법   ,9.4,10
2021,20134062.0,페어리테일: 봉황의 무녀,9.83,852
2022,20113917.0,파라노만,8.02,130
2023,20136281.0,모래가 흐르는 강,7.45,11
2024,20122005.0,"다시, 뜨겁게 사랑하라!",7.94,32
2025,20121094.0,로봇 앤 프랭크,8.97,250
2026,20132167.0,당신에게도 사랑이 다시 찾아올까요?,7.63,81
2027,20129370.0,명량,8.63,1682
2028,20136803.0,겨울왕국,9.62,1075
2029,20149120.0,인터스텔라,9.57,815
2030,20136064.0,해적: 바다로 간 산적,8.11,1667
2031,20137048.0,국제시장,8.76,1237
2032,20123501.0,군도: 민란의 시대,9.27,1750
2033,20147669.0,엑스맨: 데이즈 오브 퓨처 패스트,9.16,698
2034,20148973.0,혹성탈출: 반격의 서막,8.88,356
2035,20139183.0,역린,9.04,1285
2036,20141111.0,"님아, 그 강을 건너지 마오",9.8,192
2037,20139201.0,신의 한 수,8.82,494
2038,20130442.0,끝까지 간다,9.57,997
2039,20149629.0,비긴 어게인,9.59,454
2040,20150622.0,메이즈 러너: 스코치 트라이얼,9.38,851
2041,20140431.0,메이즈 러너,9.54,324
2042,20140226.0,호빗: 다섯 군대 전투,9.61,897
2043,20147930.0,나의 사랑 나의 신부,9.17,285
2044,20147299.0,논스톱,9.0,3
2045,20149811.0,인투 더 스톰,9.0,388
2046,20158069.0,노아의 방주: 남겨진 녀석들,9.55,246
2047,20133602.0,노아,2.33,3
2048,20137043.0,남자가 사랑할 때,9.07,461
2049,20135656.0,루시,7.99,613
2050,20149265.0,기술자들,8.83,980
2051,20140425.0,나를 찾아줘,9.09,118
2052,20134589.0,제보자,8.57,553
2053,20139881.0,피끓는 청춘,9.38,1290
2054,20134594.0,두근두근 내 인생,5.61,3152
2055,20140842.0,엑소더스: 신들과 왕들,9.04,322
2056,20134082.0,해무(海霧),9.0,1478
2057,20133322.0,인간중독,7.83,273
2058,20148383.0,말레피센트,9.57,178
2059,20134028.0,폼페이: 최후의 날,8.72,167
2060,20140694.0,퓨리,9.21,262
2061,20141261.0,드라큘라: 전설의 시작,8.75,115
2062,20134590.0,빅매치,8.76,566
2063,20135386.0,슬로우 비디오,9.07,993
2064,20129787.0,방황하는 칼날,9.16,290
2065,20148842.0,우리는 형제입니다,8.34,169
2066,20141113.0,애나벨,8.98,128
2067,20140402.0,헝거게임: 모킹제이,9.42,439
2068,20136802.0,카트,9.67,8787
2069,20130561.0,관능의 법칙,7.65,217
2070,20147727.0,그랜드 부다페스트 호텔,9.45,84
2071,20138962.0,리오 2,9.34,1655
2072,20149846.0,"안녕, 헤이즐",9.39,297
2073,20130522.0,트랜센던스,8.92,359
2074,20147176.0,상의원,8.76,526
2075,20138224.0,플랜맨,9.09,509
2076,20132482.0,우는 남자,8.18,381
2077,20134533.0,타잔 3D,9.06,437
2078,20147129.0,패션왕,6.43,2228
2079,20134591.0,황제를 위하여,8.61,308
2080,20136812.0,더 울프 오브 월스트리트,9.23,167
2081,20136866.0,노예 12년,9.37,791
2082,20122787.0,또 하나의 약속,9.76,4125
2083,20147931.0,소녀괴담,7.46,183
2084,20126090.0,조선미녀삼총사,7.44,1183
2085,20136863.0,마담 뺑덕,8.03,285
2086,20136043.0,신이 보낸 사람,8.81,1540
